repo	sha	date	category	inserted	deleted	subject
rustai	e35b46d0f232	2025-07-14	test sprawl	3	3	fix: remove rayon usage and import Money in sample_hands.rs tests
rustai	040b90bbda4d	2025-07-14	test sprawl	126	107	fix: remove invalid character and reformat test in builder_test.rs
rustai	05710dabac4a	2025-07-14	test sprawl	70	46	fix: remove unsupported ohh import in builder and update tests to build hands stepwise
rustai	327a63306986	2025-07-15	extra state	87	318	refactor: remove manual showdown, always auto-resolve terminal state
rustai	2d6e96136c27	2025-07-15	other: product/behavior	3	68	refactor: remove auto-complete hand and showdown logic from parser
rustai	418f350aadc0	2025-07-15	flags/knobs/env	61	119	refactor: switch to agentic tool-calling loop and remove batch step model
rustai	166f71fc3072	2025-07-15	test sprawl	0	37	test: remove showdown check from recreate samples test
rustai	71136a4c50b6	2025-07-15	fallback/compat path	5	23	refactor: rename showdown handler to build pots and remove alias
rustai	b80c5b7fcf74	2025-07-15	other: product/behavior	0	9	refactor: remove with_ante_amount from OhhHandBuilder
rustai	66c023c7866a	2025-07-15	test sprawl	2	11	test: remove redundant rake and jackpot checks in assert_pots_equivalent
rustai	e3c2eb33dbd0	2025-07-15	other: product/behavior	1	10	refactor: remove resolve_showdown and privatize calculate_showdown
rustai	ffb3d4708ee9	2025-07-15	test sprawl	2	9	test: increase ohh sample files and remove muck cards action handling
rustai	f0695852c26c	2025-07-15	test sprawl	0	4	test: remove server running check skip from test_recreate_ohh
rustai	176f378e5d04	2025-07-15	test sprawl	1	4	test: increase sample size and remove seat path exclusion in json_diff
rustai	e55a9eab02c8	2025-07-15	other: product/behavior	2	4	refactor: remove rake and jackpot computation from pot building
rustai	30b9d2ca2a68	2025-07-15	test sprawl	8	8	fix: remove *100 scaling for cent values in OHH test setup and actions
rustai	ea30d20c07fe	2025-07-15	other: product/behavior	1	1	fix: remove spaces in USER_PROMPT_TEMPLATE format key in prompts.py
rustai	03e9bc932bcc	2025-07-15	abstraction/wrapper/controller	5	5	fix: replace relative imports with absolute imports for script execution
rustai	25ea1d8de373	2025-07-15	extra state	3	2	fix: initialize litellm cache correctly and remove invalid cache usage
rustai	0302d24eaaee	2025-07-16	other: product/behavior	0	11	chore: remove create_builder tool from tool_definitions
rustai	8abbd3223d74	2025-07-16	extra state	26	33	refactor: stop calling build-pots on complete; track and save last hand state on completion signal
rustai	d0265d63ad81	2025-07-16	other: dead/stale/unused code	0	4	refactor: remove unused build method from OhhHandBuilder
rustai	bd66b67d3f1d	2025-07-16	diagnostics residue	0	2	fix: remove spammy logging of final state after completion
rustai	ac35cd472ddb	2025-07-16	diagnostics residue	1	1	chore: set logging to info level instead of debug during conversion
rustai	132d0185c411	2025-07-17	other: product/behavior	1514	1713293	Strip it down
rustai	7843250fdf72	2025-07-17	other: product/behavior	0	17807	build: remove br, cfr-rng-wasm, fastcards-wasm, games-wasm, localbr, puzzle-* and torch-ev crates
rustai	841dd6bbc40b	2025-07-17	abstraction/wrapper/controller	0	7159	chore: remove cardabs and fastcards CLI tools and EV/WLT modules
rustai	cf1337a27b68	2025-07-17	test sprawl	37	3524	test: remove all NLHE test files from games crate
rustai	0cba00de2ab0	2025-07-17	test sprawl	0	3484	test: remove legacy and framework tests from algorithms crate
rustai	198aaa61b612	2025-07-17	test sprawl	0	3060	chore: remove unused test scenario helpers from test-framework
rustai	1e3973e8bfa1	2025-07-17	other: docs/plans	0	68229	Removed notes
rustai	b61c7388509c	2025-07-17	other: docs/plans	0	17654	chore: remove obsolete benchmarks, examples, and notes
rustai	6617b1c8d14a	2025-07-17	test sprawl	167	1170	refactor: remove HULH, Kuhn, and Leduc abstractions and tests; update for NLHE only
rustai	1b9d763c3d9e	2025-07-17	other: product/behavior	13	777	refactor: remove non-NLHE games and rigged deck support
rustai	f6aaff69618f	2025-07-17	other: dead/stale/unused code	0	679	chore: remove unused metrics and abstraction example binaries
rustai	6e7186276a73	2025-07-17	test sprawl	35	701	refactor: remove support for bots and non-NLHE games from test-framework
rustai	cd8a3b7c0b23	2025-07-17	test sprawl	0	640	chore: remove engine benchmarks and phase0 cardabs verification test
rustai	2f8681b859dc	2025-07-17	other: product/behavior	9	509	refactor: remove NlheScriptedGame impl and related enums from scripted.rs
rustai	dff7648acdb4	2025-07-17	test sprawl	12	499	refactor: remove metrics, bots, and positional context from test framework
rustai	7e323149e649	2025-07-17	abstraction/wrapper/controller	0	479	fix: remove missing bot_wrapper module and bots import from engine crate
rustai	4f2dd733e6c9	2025-07-17	diagnostics residue	5	456	refactor: remove rigged deck and hand log from poker-scripting
rustai	eab6b3facee6	2025-07-17	other: product/behavior	121	517	refactor: remove HULH support and restrict abstractions to NLHE only
rustai	e82be5c5c18f	2025-07-17	test sprawl	0	276	test: remove generic bot metrics tests from test-framework
rustai	d44d465575c4	2025-07-17	other: dead/stale/unused code	0	263	chore: Remove obsolete evaluation benchmarks
rustai	b17e8fc1ae85	2025-07-17	proof ceremony	108	339	refactor: simplify validate_all.rs and remove invalid ValidationResult fields
rustai	e57317337e82	2025-07-17	abstraction/wrapper/controller	23	164	refactor: drop metrics support from scripting framework
rustai	12d3c24527b3	2025-07-17	other: product/behavior	26	134	refactor: remove RiggedFastDeck implementation
rustai	b857578b9b58	2025-07-17	test sprawl	254	335	refactor: move valuable tests from src to tests directory and remove low-value tests
rustai	24a2827fc0c6	2025-07-17	other: product/behavior	77	136	refactor: remove position context from nlhe
rustai	937f1f529671	2025-07-17	other: dead/stale/unused code	0	49	refactor: remove unused module includes and dead code from algorithms and nlhe
rustai	5c92fefb8cce	2025-07-17	fallback/compat path	1	46	fix: remove unreachable pattern arms and duplicate imports for single-variant enum
rustai	ecab37a97216	2025-07-17	other: product/behavior	0	21	fix: remove missing module declarations and re-exports from engine lib.rs
rustai	1a9f8d9ac7e7	2025-07-17	other: dead/stale/unused code	4	23	fix: remove unused BROKEN_* constants from nlhe/constants.rs
rustai	d9d131864729	2025-07-17	abstraction/wrapper/controller	0	15	refactor: simplify PokerScriptedGame trait
rustai	565e4a525557	2025-07-17	fallback/compat path	0	11	refactor: remove unused NLHE debug adapter and bot-related imports
rustai	7c6339bf3ee3	2025-07-17	other: product/behavior	0	10	refactor: remove references to ev, ev_leduc, ev_precalc, ev_types, and wlt mods
rustai	408db0455b02	2025-07-17	other: product/behavior	8	14	refactor: remove position_context from scripted game builder
rustai	ba16c62fb618	2025-07-17	other: product/behavior	0	6	refactor: remove position module and related re-exports from engine
rustai	9c26fcee592e	2025-07-17	proof ceremony	11	16	fix: remove call to nonexistent auto_generate_hole_cards in validator
rustai	c79c457f33db	2025-07-17	other: dead/stale/unused code	0	4	refactor: remove unused kuhn_hilo and leduc_rank_only modules and exports
rustai	e1237db04c21	2025-07-17	other: product/behavior	2	5	fix: restore wlt module, remove ev and ev_precalc dependencies
rustai	c7bdec0112b5	2025-07-17	fallback/compat path	1	3	fix: re-export player index aliases from constants instead of settings
rustai	24ebebed6723	2025-07-17	abstraction/wrapper/controller	5	6	fix: remove undefined target_round and ALLIN_ACTION, fix stack adjustment loop
rustai	711655643f57	2025-07-17	other: docs/plans	0	0	docs: remove open-hand-history-spec.md from ohh crate
rustai	ed1d947e54b7	2025-07-17	other: dead/stale/unused code	1	1	fix: remove unused StateMismatch import from ps-parser lib.rs
rustai	cec8627d4f50	2025-07-17	other: product/behavior	0	1	fix: remove bots dependency from policy-utils
rustai	40996e711073	2025-07-17	other: product/behavior	1	2	fix(policy-utils): remove abstractions dependency
rustai	fbda826aa8c8	2025-07-17	other: product/behavior	0	1	fix: remove dependency on deleted testers crate
rustai	815ea95f99e5	2025-07-17	other: dead/stale/unused code	0	1	chore: remove unused localbr dev-dependency
rustai	cb1fb29f8ec2	2025-07-17	other: product/behavior	0	25	build: remove deleted crates from workspace and dependencies
rustai	832d4bc4e64f	2025-07-17	other: product/behavior	0	22	build: remove bench and binary targets from games crate
rustai	d1273f5e7625	2025-07-17	other: product/behavior	22	169	refactor: Unify workspace and remove per-crate bin/bench targets
rustai	22546a9cf4e5	2025-07-17	other: product/behavior	0	1	chore: remove criterion from dev-dependencies in engine Cargo.toml
rustai	da57b2725892	2025-07-17	other: product/behavior	0	4	chore: remove benches and related dev-dependencies from Cargo.toml files
rustai	07355f47d899	2025-07-17	other: product/behavior	0	4	fix: remove missing action_abstraction bench from Cargo.toml
rustai	4a540131fa85	2025-07-17	other: product/behavior	0	1	fix: remove poker-abs dependency from engine Cargo.toml
rustai	0756f77be82e	2025-07-17	other: product/behavior	0	1	fix: remove games dev-dependency from engine Cargo.toml
rustai	bc6d0d1a1264	2025-07-17	other: product/behavior	0	6	fix: remove build_preflop_ev binary from Cargo.toml
rustai	f48bf77371d3	2025-07-17	other: product/behavior	0	42	refactor: remove binaries and benchmarks from fastcards crate
rustai	4ac3cad7e83a	2025-07-17	other: dead/stale/unused code	0	15	chore: remove unused crate members from workspace in Cargo.toml
rustai	0c2fef587997	2025-07-17	diagnostics residue	2	1	fix: import Game trait and remove Debug print for abstraction
rustai	da1546d95e64	2025-07-17	test sprawl	3847	2267	refactor: remove Makefiles, test binaries, and move WLT logic to src/wlt.rs
rustai	a27699f9249e	2025-07-18	flags/knobs/env	24	357	refactor: Remove single-threaded mode from trainers crate
rustai	0d21173dc1db	2025-07-18	other: product/behavior	20	239	refactor: remove variance reduction (VR) support
rustai	590c1678a0fe	2025-07-18	other: product/behavior	15	221	refactor: remove regret-based pruning (RBP) support
rustai	72d0b4d1991e	2025-07-18	other: product/behavior	0	149	refactor: remove baseline logic from regretmap
rustai	15e51faba622	2025-07-18	other: product/behavior	1	137	fix: remove RBP and disable bet refunds
rustai	6fe5823e3822	2025-07-18	flags/knobs/env	9	136	refactor: remove support for perturb_strategy parameter
rustai	bd75bd947629	2025-07-18	other: product/behavior	77	202	refactor: remove rotation schedule logic from BaseTrainer for simplification
rustai	8066a6e5f496	2025-07-18	extra state	0	98	refactor: remove materialize_all_unknown_cards and related calls from NLHE state
rustai	85aa75df26d3	2025-07-18	abstraction/wrapper/controller	32	125	fix: remove position_context and update trait impls in kuhn_poker
rustai	9c5d841beaf9	2025-07-18	test sprawl	2	71	refactor: remove unused poker metrics code from scripted test framework
rustai	b05333d8909b	2025-07-18	abstraction/wrapper/controller	0	56	refactor: remove unused evaluation helpers from trainers module
rustai	d6e34de97b68	2025-07-18	other: product/behavior	48	70	refactor: simplify ShardedTable to use single evmap instance without sharding
rustai	291fc8efd72a	2025-07-18	other: product/behavior	0	16	refactor: remove warmup iteration logic from base trainer
rustai	3d6143fa68ef	2025-07-18	other: dead/stale/unused code	0	12	refactor: remove unused sample_card method from NlheState
rustai	bd3f91791dd9	2025-07-18	other: product/behavior	17	27	refactor: remove thread-local ReadHandle and simplify get/iter methods
rustai	45c3670a29b0	2025-07-18	proof ceremony	0	9	fix: remove immediate evmap insert verification to prevent false panic
rustai	2897fb6cca61	2025-07-18	other: product/behavior	1	9	refactor: remove lazy deck conditionals
rustai	14acbbea984b	2025-07-18	unrequested feature	0	4	refactor: remove unnecessary unsafe Sync impl for ShardedTable
rustai	4e81a78f7303	2025-07-18	other: product/behavior	0	6	refactor: remove br dependency from trainers and update workspace config
rustai	d91bcaeb1405	2025-07-18	unrequested feature	0	3	fix: remove premature auto_deal_if_chance before flop/turn/river actions
rustai	6bdd7a6970a4	2025-07-18	fallback/compat path	0	2	fix: remove duplicate imports of File and Path in persistence.rs
rustai	03ff69ccc269	2025-07-18	fallback/compat path	0	2	fix: remove duplicate import of AtomicF64Cell in discount.rs
rustai	4f5c1ec8d7cb	2025-07-18	other: dead/stale/unused code	0	2	refactor: remove unused TabularPolicy and Any imports from base_trainer.rs
rustai	7daf7a7aadba	2025-07-18	test sprawl	7	8	test: use only cfr rng in recursive_forward, remove rand dependency
rustai	5e44fc3c76f3	2025-07-18	fallback/compat path	0	1	fix: remove missing debug_adapter module declaration
rustai	7c1882b1ecb4	2025-07-18	fallback/compat path	0	1	chore: remove unused nlhe debug_adapter.rs file
rustai	d12c3fd2962b	2025-07-18	fallback/compat path	0	22	fix: remove duplicate [dependencies] section from engine Cargo.toml
rustai	b6c267b860da	2025-07-18	other: product/behavior	1	1	fix: remove incorrect division by sampling_prob in ES-CFR regret update
rustai	40329df870de	2025-07-18	other: product/behavior	2	2	fix: remove importance sampling from average strategy updates in ES-CFR
rustai	6b7c87247889	2025-07-18	flags/knobs/env	0	1	refactor: remove single-threaded mode, enforce parallel-only operation
rustai	7f9e7218898d	2025-07-19	test sprawl	0	1801	test: remove all regretmap crate tests
rustai	40ad04443dce	2025-07-19	test sprawl	2	1439	fix: restore NLHE max bet actions to 10 and remove obsolete test files
rustai	503011b2093f	2025-07-19	diagnostics residue	10	794	refactor: remove obsolete instrumentation and logging from external sampling CFR
rustai	23e17686cdf5	2025-07-19	other: product/behavior	102	472	refactor: remove Arc and atomic fields from Row, use Mutex-protected Row in shards
rustai	7e750243bf55	2025-07-19	fallback/compat path	100	241	feat: implement global, iteration-based DCFR discounting and remove legacy logic
rustai	99cf4cbc5d1e	2025-07-19	other: product/behavior	7	49	refactor: simplify ensure_discounted by removing thread-safety logic
rustai	394c122279d2	2025-07-19	fallback/compat path	4	46	fix: remove duplicate print_comparison and correct argument usage in main.rs
rustai	2ca440943138	2025-07-19	other: dead/stale/unused code	4	18	refactor: remove unused Linear CFR support from algorithms and config
rustai	5c18fbfdaf1e	2025-07-19	other: product/behavior	19	30	refactor: remove merge_interval and merge after each batch in trainer logic
rustai	c152e30fe718	2025-07-19	other: product/behavior	66	76	refactor: remove no_globals feature and always use globals in regretmap
rustai	f310d67d172d	2025-07-19	fallback/compat path	0	7	fix: remove duplicate node_value and local_delta updates in external_sampling_cfr
rustai	465110497b37	2025-07-19	fallback/compat path	0	5	fix: remove duplicate set_iter_count function in external_sampling_cfr.rs
rustai	eab7f290842b	2025-07-19	fallback/compat path	1	8	refactor: remove deprecated "no_globals" feature and related code paths
rustai	1996642e3fb8	2025-07-19	unrequested feature	4	8	refactor: remove unnecessary parentheses and unused code in benchmarks
rustai	4e8dcef5314a	2025-07-19	other: docs/plans	0	2	fix: remove stdout output of profiler report in nlhe profile
rustai	22a72d3861af	2025-07-19	other: dead/stale/unused code	0	2	fix: remove unused num_cpus import from bench_logger main.rs
rustai	0f28f7559972	2025-07-19	flags/knobs/env	2	3	fix: remove Linear discount mode and fix infosets_count calculation
rustai	4bab3b237ec1	2025-07-19	abstraction/wrapper/controller	1	1	fix: remove Eq derive from LocalDelta to resolve f64 trait bound error
rustai	168802b29b97	2025-07-19	other: dead/stale/unused code	4	4	fix: replace .values() with .iter() for Vec and remove unused HashMap imports
rustai	c4b104b650d4	2025-07-19	other: docs/plans	3	7	docs: remove all references to weighting from plan.md
rustai	8b5edec2db83	2025-07-19	other: docs/plans	6	6	docs: remove all GPU references from plan.md
rustai	e0dfed9a8206	2025-07-19	other: docs/plans	2	29	refactor: simplify plan to single paths for rayon, merging, atomics, K, and remove GPU
rustai	eab2677a8434	2025-07-20	test sprawl	0	840	chore: remove pthash-related files and tests from cardabs and poker-abs
rustai	682aed408e9c	2025-07-20	other: product/behavior	5	509	fix: remove pthash feature support and related code from cardabs crate
rustai	224e58850ebf	2025-07-20	fallback/compat path	0	217	fix: remove duplicated metrics functions from metrics.rs
rustai	726f2fe0048b	2025-07-20	other: product/behavior	0	117	refactor: remove main.rs entry point from solver crate
rustai	a94aee29fde3	2025-07-20	extra state	4	28	refactor: remove sparkline chart from evaluation output and show table only
rustai	0b4333cd4d3a	2025-07-20	other: dead/stale/unused code	1	15	fix: remove obsolete DCFR lag metric and unused rayon import
rustai	72f5c0d7332e	2025-07-20	diagnostics residue	0	13	chore: remove OHH and backtrace logging for cleaner solver output
rustai	811030cdbd5f	2025-07-20	other: product/behavior	10	22	feat: remove infoset descriptions and display exploitability in kuhn_convergence
rustai	cc90e9733d3f	2025-07-20	unrequested feature	0	11	refactor: remove unnecessary cfg attributes for regret_updates methods
rustai	6711a34c4f45	2025-07-20	other: dead/stale/unused code	0	11	fix: remove obsolete apply_global_discount calls from base_trainer.rs
rustai	0a3210b169f7	2025-07-20	other: product/behavior	2	9	fix: remove incorrect sampling prob accumulation and division in ES-MCCFR
rustai	8174078a632a	2025-07-20	extra state	2	4	fix: remove background color from evaluation summary table cells
rustai	9882fdf61918	2025-07-20	other: dead/stale/unused code	1	2	fix: set discount_mode to None and remove unused Duration import in solve.rs
rustai	ef6076aca3d6	2025-07-20	other: dead/stale/unused code	0	1	fix: remove unused PathBuf import in training_setup.rs
rustai	5200fe429434	2025-07-20	other: dead/stale/unused code	0	1	fix: remove unused DiscountMode import in base_trainer.rs
rustai	c49211058e2e	2025-07-20	other: product/behavior	2	2	fix: remove importance weight from regret updates in ES-MCCFR player node
rustai	47eb5b6762e3	2025-07-20	other: product/behavior	0	20015	chore: remove repomix_abstraction.json from version control
rustai	6d05434b091e	2025-07-20	other: dead/stale/unused code	1	1	fix: remove unused anyhow import in solve binary
rustai	8a204c0e1022	2025-07-20	other: dead/stale/unused code	29	29	chore: remove unused pthash feature and related cfgs from poker-abs crate
rustai	e9ea9ac1b74f	2025-07-20	other: product/behavior	3	9	fix: remove pthash dependency and feature to resolve zstd conflicts
rustai	da4c016c8d1a	2025-07-20	other: product/behavior	1	1	fix: remove default-features=false from regretmap in trainers/Cargo.toml
rustai	9542842561cc	2025-07-20	other: product/behavior	1	1	fix: remove default-features=false from regretmap in algorithms crate
rustai	9c9fc8644d16	2025-07-20	unrequested feature	1	1	fix: remove unnecessary mut from cell variable in evaluation_summary.rs
rustai	ecc879119045	2025-07-20	diagnostics residue	77	18	feat: print training summary and progress to stdout instead of logging
rustai	94edeb6a0e73	2025-07-21	test sprawl	0	292	refactor: remove golden_sets module and related golden set test logic
rustai	37c7c51f46c3	2025-07-21	test sprawl	0	253	refactor: remove DiscountDecay and related discounting tests from regretmap
rustai	0f98405214fc	2025-07-21	proof ceremony	19	86	fix: remove metrics feature gate from core metrics collection and reporting
rustai	ca6d098eaef0	2025-07-21	other: product/behavior	33	80	fix: remove exploration support from external sampling CFR and related configs
rustai	6f641fbd01c0	2025-07-21	other: dead/stale/unused code	0	38	refactor: remove obsolete global discount function and related comment
rustai	3c1ac2ee856c	2025-07-21	other: dead/stale/unused code	0	3	chore: remove obsolete comments about DCFR discounting and update handling
rustai	78806e1de2a2	2025-07-21	other: product/behavior	0	2	fix: remove exploration_rate field from TrainingSettings and its usage
rustai	7cb42e6af679	2025-07-21	diagnostics residue	0	1	fix: remove debug print for button location in nlhe scripted_impl
rustai	e01a2ae8e18e	2025-07-21	diagnostics residue	2	2	fix: log DCFR discount messages at debug level instead of print
rustai	2d2a0f38bd9b	2025-07-21	other: product/behavior	37	37	fix: revert regret flooring to previous batch_add aggregation logic
rustai	4ad97fa9c51e	2025-07-21	test sprawl	12	12	fix: log golden set test details at debug level instead of printing
rustai	b1b7c05a2092	2025-07-21	other: product/behavior	6	3	fix: remove NLHE_MAX_BET_ACTION usage and update NlheSettings initializers
rustai	7b92b39b3a4c	2025-07-21	proof ceremony	23	18	fix: remove metrics gate from shard diagnostics and track explore_samples metric
rustai	6313f0c32a3a	2025-07-21	other: dead/stale/unused code	9	3	feat: display DCFR scan interval and stop after, remove obsolete DCFR note
rustai	651a68d3a610	2025-07-21	other: product/behavior	103	12	fix: document ES CFR calculations with citations and remove redundant rho
rustai	350a10b9d710	2025-07-22	other: dead/stale/unused code	1	4687	refactor: remove unused EHS, hand strength, preflop, and percentile modules
rustai	f614597ac27d	2025-07-22	test sprawl	0	504	chore: remove obsolete hash modules and cardabs test files
rustai	f499ae06a902	2025-07-22	diagnostics residue	33	104	fix: remove debug panic and banners, add negative prob check, document dcfr_beta
rustai	3219f43e0ef3	2025-07-22	flags/knobs/env	19	58	refactor: remove card_bucket parameter from abstractions and external sampling
rustai	27006eb08d3b	2025-07-22	other: product/behavior	35	62	refactor: simplify InfosetHashKey to u64 newtype and update all usages
rustai	31362990f08e	2025-07-22	flags/knobs/env	1	18	refactor: remove card_bucket param from abstraction trait and related logic
rustai	5076fe6b826c	2025-07-22	other: product/behavior	0	15	fix: remove CardBucketCacheMetrics references from solver crate
rustai	1c1f0388a3fc	2025-07-22	other: dead/stale/unused code	0	13	refactor: remove unused Hash, PartialEq, and Eq impls from Row
rustai	f2f68657bd9d	2025-07-22	test sprawl	0	6	test: remove tests dependent on removed cardabs modules and update mod.rs
rustai	f197e69f0534	2025-07-22	proof ceremony	5	5	fix: print golden set summary table to stdout instead of logging debug
rustai	0e032950748b	2025-07-22	proof ceremony	7	7	fix: log golden set action distributions at info level instead of debug
rustai	50445ae8e6d6	2025-07-22	other: product/behavior	1	1	fix: revert dcfr_beta default value to 0.0 in TrainNlheArgs
rustai	09f45fba855c	2025-07-22	test sprawl	2	2	fix: remove extra argument from abstraction.key calls in tabular.rs and testing.rs
rustai	3f30e3ab3950	2025-07-22	abstraction/wrapper/controller	5	5	fix: remove redundant InfosetHashKey::new() wrappers for updated API
rustai	6798f315b1fd	2025-07-22	test sprawl	3	5	chore: comment out algorithms/ohh tests and remove their deps from Cargo.toml
rustai	c183057bb1b8	2025-07-22	test sprawl	0	10	chore: remove unused crate dependencies from tests crate
rustai	d36c5922ed38	2025-07-22	test sprawl	8	8	chore: ignore regretmap tests and remove related crate dependencies
rustai	8822f78e64f7	2025-07-22	fallback/compat path	0	1	fix: remove duplicate ahash dependency from engine Cargo.toml
rustai	503ad5002ae5	2025-07-22	proof ceremony	5	5	fix: log golden set summary at debug level instead of printing
rustai	1018f5a52f51	2025-07-22	unrequested feature	1	1	fix: remove unnecessary unwrap() after parking_lot Mutex lock
rustai	407865a7d30f	2025-07-22	diagnostics residue	5	5	fix: log evaluation results at debug level instead of printing
rustai	2aa96101d576	2025-07-22	flags/knobs/env	13	10	fix: remove invalid panic for negative regrets in RM+ mode with global flooring
rustai	b196d5c87ee8	2025-07-22	other: product/behavior	49	20	refactor: revert handcache to LeapMap using new types and hashing
rustai	b079b13a2edb	2025-07-23	other: product/behavior	1	734	refactor: remove NlheScriptedGame and related quick hand utilities
rustai	9fb7dfd00c06	2025-07-23	flags/knobs/env	75	355	refactor: remove thread-local delta pooling and merge settings from solvers
rustai	040330412bbe	2025-07-23	other: dead/stale/unused code	0	93	refactor: remove obsolete Merge Ops metrics and printouts from codebase
rustai	1b9f3ac6fbae	2025-07-23	other: product/behavior	25	52	fix: apply CFR+ regret flooring after each delta merge, remove global flooring
rustai	9bfc421950ef	2025-07-23	diagnostics residue	0	7	chore: remove temporary debugging code and return statement
rustai	83be90be2955	2025-07-23	other: product/behavior	0	7	fix: remove redundant global CFR+ flooring logic in training_setup.rs
rustai	25acdf0e5c09	2025-07-23	other: product/behavior	0	1	fix: remove reference to deleted last_scan_time field in BaseTrainer
rustai	570e06e5791a	2025-07-23	other: docs/plans	0	200	docs: remove obsolete DCFR parallel convergence fix plan from plan.md
rustai	55b101ada5e3	2025-07-23	other: docs/plans	0	63	docs: remove detailed metrics refactor plan from documentation
rustai	d4a1c2e1bf54	2025-07-23	other: product/behavior	2	2	fix: remove invalid flatten calls when collecting board cards iterator
rustai	4ac59442cf4f	2025-07-23	other: product/behavior	5	5	fix: ensure enum values serialize as strings and remove redundant conversion
rustai	6e0787e2c35c	2025-07-23	diagnostics residue	1	1	fix: replace debug_assert! with assert! to panic in release mode
rustai	446fc7d66444	2025-07-23	fallback/compat path	29	10	fix: remove duplicate iteration counter, update last_updated_iteration, flush deltas
rustai	a03209b2a00b	2025-07-24	other: product/behavior	11	96	fix: remove unsupported abstractions and modules from policy-utils to fix build
rustai	bd883ffc881c	2025-07-24	fallback/compat path	1	4	refactor: remove duplicate module declarations in games/mod.rs
rustai	3a1846bb26cc	2025-07-24	test sprawl	1	1	test: remove hand ID filter to validate all hands in test_validate_all_hands
rustai	9fb499d8c1e2	2025-07-24	other: docs/plans	20	18	fix: update tests to use Arc<SolverConfig> and remove unused doc comment
rustai	2c8117c8c8a3	2025-07-24	other: product/behavior	43	37	refactor: remove all unsafe code and use Arc for shared SolverConfig
rustai	cdd896a624a3	2025-07-24	other: product/behavior	12	1	fix: deduplicate all-in actions by canonicalizing to ALLIN_ACTION at raise cap
rustai	4449ef1753bd	2025-07-24	other: product/behavior	44	11	fix: update benches and solver to use Arc<SolverConfig> and remove merge_local usage
rustai	4d8d3cab0585	2025-07-25	other: product/behavior	0	917	refactor: remove ExternalSamplingCfr and related ES solver modules
rustai	354fadaf3e79	2025-07-25	extra state	129	325	refactor: replace LeapMap with RwLock<HashMap> for all caches and WLT maps
rustai	940fe2ebddea	2025-07-25	other: product/behavior	37	205	refactor: remove iterative ES MCCFR support and related code paths
rustai	0e2ea04d84c3	2025-07-25	abstraction/wrapper/controller	112	239	refactor: remove all-streets wrapper functions and orchestrate sequentially in main
rustai	0d71c4ab7e7e	2025-07-25	other: dead/stale/unused code	3	44	fix: update trainers to use ExternalSamplingCfrRecursive and remove unused code
rustai	46c23fa424d6	2025-07-25	other: product/behavior	57	70	refactor: run kmeans and mphf sequentially for each street instead of in parallel
rustai	28c1635263c2	2025-07-25	other: product/behavior	22	34	refactor: run percentile computations sequentially instead of in parallel
rustai	4c3c4a237589	2025-07-25	other: product/behavior	2	10	fix: remove expensive terminal action check from RBS logic for performance
rustai	f08d5cf5a4fd	2025-07-25	other: dead/stale/unused code	0	3	fix: remove unused progress bar code from kmeans cluster assignment
rustai	26b4e7ba0b96	2025-07-25	other: docs/plans	0	120	docs: remove detailed BSP CFR refactor plan from plan.md
rustai	25c9c1d0ebdf	2025-07-25	diagnostics residue	53	53	refactor: replace print statements with log macros at debug or warn level
rustai	cdf54c271b9b	2025-07-25	abstraction/wrapper/controller	15	9	refactor: simplify pipeline to run each street sequentially with per-step progress bars
rustai	d5f42dd1d9c6	2025-07-27	diagnostics residue	2	36	refactor: remove verbose LLM prompt/response logging, add concise OHH build summary
rustai	3135acb2ed62	2025-07-27	fallback/compat path	16	16	fix: replace deprecated .dict() with .model_dump() for Pydantic v2 compatibility
rustai	ff3fba6d2b30	2025-07-28	other: product/behavior	75	86	fix: remove top-level exception handling to hard fail on knowledge errors
rustai	3ac0ad1fed76	2025-07-31	test sprawl	1	2	fix: import HandCategory and remove duplicate #[test] attribute in eval.rs
rustai	fb1e05bba551	2025-08-01	fallback/compat path	0	1	fix: remove duplicate import of anyhow::Result in nlhe_bug_repro.rs
rustai	4f2f3f911bd8	2025-08-03	test sprawl	1	912	test: remove redundant and duplicate hand builder integration tests
rustai	9ba3f96b4e31	2025-08-04	test sprawl	22	25	fix: deduplicate legal actions and update test for all-in scenarios
rustai	22c9f31bc3fc	2025-08-07	unrequested feature	0	83	fix: remove premature uncalled bet refund to fix pot calculation in all-in scenarios
rustai	34555ec07863	2025-08-07	extra state	14	19	fix(algorithms,regretmap): prevent chance-node no-outcome recursion; remove RBS regret clamping
rustai	23dbdb7b43c8	2025-08-07	other: product/behavior	0	2	fix: remove ante from round_contribution in post_antes to fix call amount
rustai	9984b8a3e989	2025-08-08	other: product/behavior	9	25	refactor: drop TLS buffer, use legal_actions().len() with assert
rustai	e15cd4ff409b	2025-08-08	other: product/behavior	4	9	refactor: simplify error handling in apply_action_handler
rustai	91923c3a6524	2025-08-08	other: product/behavior	0	2	fix: remove skip_serializing_if for last_action in response structs
rustai	6e5478790983	2025-08-08	other: docs/plans	0	14	docs: remove detailed API planning notes from plan.md
rustai	4b8a5db11c41	2025-08-10	diagnostics residue	1	5	fix: remove call to missing get_stack method in builder debug log
rustai	21eb8bc2208a	2025-08-10	other: docs/plans	2	2	docs(plan): update straddle status to reflect routed server endpoint and updated tests; remove outdated next action
rustai	3db027580719	2025-08-10	other: docs/plans	0	119	docs: remove detailed plan for turn context mutation responses
